21.5624,83.5611
71.1206,23.0098
78.0429,39.3855
7.3742,69.8867
90.0866,73.8322
77.8706,68.9162
10.5741,38.0066
3.3674,73.5318
68.8439,57.1892
60.5807,3.7525
40.0386,97.9660
30.2774,53.8406
44.1696,68.0545
57.5574,24.4817
88.8144,65.9566
25.4791,63.7031
56.8580,71.4509
34.8747,10.5297
54.7705,25.5060
57.7907,69.3790
0.6950,80.9766
48.0815,29.2314
1.4453,55.5472
34.2654,68.6251
60.4886,7.4523
60.7924,13.2763
19.6575,1.9805
61.4548,99.2188
94.9504,36.1949
71.7905,5.5240
81.7757,44.3363
89.7848,48.2778
50.8645,22.8395
7.3089,15.2364
46.6128,95.4234
19.6054,49.3810
12.9366,87.0494
79.5712,22.5917
36.5152,68.9662
71.5288,69.7251
16.3524,71.8274
49.4404,75.8649
50.0995,23.2669
74.0570,55.1703
43.0963,17.6279
99.1175,21.7735
13.7240,8.1254
46.7138,53.2370
30.8399,70.0644
16.2902,78.6572
8.9616,44.8768
52.9991,14.9423
6.9232,40.0772
71.7626,77.3230
15.9202,40.3826
20.8203,43.4630
80.3795,89.4931
77.0558,59.1180
13.3139,37.1440
36.3542,14.9155
46.4660,33.1359
60.4351,0.2538
12.4996,83.7653
28.9438,73.8244
47.1208,40.1086
45.5104,46.6189
17.0253,65.6795
20.8257,37.6919
2.0564,59.8875
92.8838,43.4603
47.2133,35.4050
70.8474,18.9534
34.8830,63.0223
58.4834,27.2952
79.0607,17.1452
20.9704,74.2301
31.9263,54.8211
55.6657,6.7281
28.3217,82.2270
2.4715,42.1450
21.9590,93.4402
8.1983,40.3040
64.3439,31.3314
17.6338,76.5110
0.3978,41.8659
91.1779,23.9822
73.4424,69.2767
45.3252,37.9317
57.1840,73.1866
59.8575,55.0841
70.8978,99.0667
99.6258,29.2893
11.5962,36.5084
57.9284,41.1061
92.6311,67.0184
73.2969,92.7118
87.9045,60.6900
42.0863,76.6477
18.3595,62.3546
12.0872,98.6997
90.4456,65.8599
24.1140,25.3558
87.5792,93.8226
15.8412,27.6599
55.3711,73.3082
0.9113,5.8415
90.4558,42.3753
1.1673,67.4677
90.4486,94.5293
87.1362,29.5540
5.9481,25.2254
53.7345,11.7366
70.2088,55.6062
92.7649,16.3238
80.6237,69.2485
8.7193,90.7588
97.5549,61.0226
74.1053,53.1275
18.8839,28.9612
36.2767,90.1606
84.3331,67.4478
7.6238,68.3235
1.9023,68.0210
95.6088,73.1829
64.2579,18.4583
16.8009,75.2881
85.8845,50.9914
69.4987,54.4870
66.3138,1.4966
3.1985,16.8578
60.8071,86.1490
84.2627,22.5798
72.0644,33.5691
91.6650,87.8682
25.6185,38.6237
38.1242,42.4272
65.3262,88.5657
50.7695,37.0572
26.2286,28.5501
64.7802,83.0725
8.3713,54.8596
76.4395,67.6292
53.0963,58.9035
35.0819,18.5488
59.0474,77.9684
43.2673,53.2688
5.5528,37.3327
14.9894,89.1706
77.3681,28.8188
89.3546,50.4440
60.0956,78.3174
9.2177,4.3238
93.2255,35.4205
11.7729,80.5232
28.5837,43.9199
92.8653,1.3757
19.4312,36.8592
43.0724,1.9188
7.7757,73.8663
8.2527,52.0131
0.3741,19.6809
40.4434,29.6846
96.3636,31.0047
26.0522,45.6601
55.3707,0.6156
87.2779,88.4618
7.6373,8.4782
71.9712,86.2323
17.0920,53.4686
84.7577,30.1427
82.3515,97.5626
98.0303,37.0944
37.9706,92.8116
12.8817,20.5827
3.9575,0.0213
22.3363,96.3782
86.3653,71.4673
38.2666,1.5777
71.3186,79.8912
22.7932,73.6578
39.3286,17.0569
49.4928,22.7075
36.9141,48.7790
79.3465,95.0763
34.6201,17.4541
84.3307,63.4182
38.6875,69.4923
10.5234,3.5840
33.2546,37.5965
38.9492,38.5099
83.9369,24.0884
63.1249,23.7352
27.5575,75.9785
5.6436,27.8829
98.5110,28.1301
79.9350,95.9419
23.2148,7.4049
63.4110,27.8111
25.1108,98.5628
64.4474,60.9206
46.0387,73.8701
11.4176,11.1462
68.4683,12.3808
24.8772,64.6027
3.4648,73.6760
68.3023,40.8816
89.2213,24.7789
64.7932,0.8227
94.0415,29.3560
21.3612,28.7973
95.1133,53.9427
18.3695,26.3460
46.1674,75.9579
48.9527,17.1681
95.3680,60.2806
8.6754,42.5863
57.9486,20.9531
45.3810,80.7774
58.7281,99.4697
37.8392,37.5712
7.5540,83.6395
10.2917,85.0627
31.3273,7.9448
10.3714,96.0315
73.1169,96.7236
25.3254,27.8956
92.6290,23.4685
76.2889,93.7623
71.8125,48.6492
9.9491,77.3639
65.5517,40.6975
35.2827,79.1190
29.8186,74.4659
23.3378,97.8220
86.6125,24.1635
61.5492,3.4748
47.2470,29.0311
86.7319,20.3437
39.0212,1.0550
20.9405,13.1661
32.4762,0.3362
30.7376,78.8317
22.0246,90.8561
27.7289,43.6781
54.4522,33.6127
85.2008,58.8715
22.7278,39.0730
64.4928,10.0087
47.1114,76.2977
61.7641,32.4217
99.7550,44.8530
17.0388,98.4837
83.1881,30.4056
47.9917,23.1150
43.6193,84.5967
69.6826,75.2611
26.6304,64.8681
47.5100,91.7478
86.4277,39.3518
84.1898,20.4551
59.3836,7.0855
9.9053,61.2334
78.7295,81.4227
32.2140,2.6080
54.3288,33.8461
81.4194,93.3158
91.3836,97.9320
51.7584,66.3145
23.1534,56.1929
9.6374,58.6993
7.3478,27.2162
64.4065,93.5823
43.1530,78.3606
47.0887,59.0759
46.7449,41.3516
72.3623,76.9206
1.1590,69.1840
40.0439,28.4004
35.4484,54.5595
74.7877,38.4556
46.3116,7.8232
75.9531,60.7661
8.0505,73.0542
36.3661,71.2180
19.3613,82.1545
6.3226,8.3272
23.8531,36.6893
85.8590,99.2530
6.0006,38.8542
1.1053,85.3002
49.0280,62.7414
66.8503,71.2138
29.9830,96.5919
77.8412,23.2720
33.0626,32.9552
46.3024,47.4818
83.7236,54.4236
57.8208,25.6687
63.6889,30.1006
74.1774,8.4208
63.7948,52.5136
15.5466,76.7517
0.0284,99.4094
68.6776,76.0108
68.6409,77.3988
14.5795,78.2178
79.2890,83.1448
30.4941,59.9102
25.1459,25.4553
82.7657,64.9084
47.0218,58.9571
38.1464,20.0994
86.0342,82.3766
79.8363,49.4147
52.4676,46.7351
43.4349,10.6296
45.6526,54.2102
60.5083,3.8931
33.1883,96.6323
73.4793,21.7602
74.5133,2.4837
56.4324,92.6651
79.8709,43.3903
43.9208,34.2944
24.5625,37.6870
18.6377,25.6558
19.2403,32.9786
36.9256,91.5964
92.9342,2.6793
7.9573,59.0197
51.3776,36.2099
45.6113,77.0505
8.1943,98.1259
79.1828,69.0787
78.0136,33.2727
43.1402,85.7607
93.1187,14.3913
23.6152,66.0577
62.9386,63.2641
70.1143,93.4570
21.5075,21.0783
6.2317,10.4555
48.2832,95.1496
14.8385,99.1631
26.2720,83.9980
50.4509,53.5268
40.9556,88.9468
2.1502,85.2744
75.7836,84.8025
71.6418,26.8229
39.6472,51.4823
11.9604,44.0790
28.9483,23.6738
0.5828,37.2469
29.2241,35.1250
86.3033,9.5523
12.8886,4.9082
18.3134,51.4665
23.5254,76.9442
69.5203,0.9712
17.0446,63.4416
98.2418,98.4329
12.4817,10.3899
11.8525,93.6018
35.0026,82.7071
79.5388,51.8627
85.3609,2.9197
30.7464,19.0368
52.2734,76.4381
62.4346,8.8681
95.9058,75.4300
30.3249,26.4263
84.5452,84.4001
46.1387,62.9751
91.4996,57.9232
33.2172,60.5871
2.6546,13.1542
72.7238,32.0122
19.2160,45.1038
11.6102,25.8869
76.8673,96.0280
51.3342,48.7555
39.1783,68.6287
17.7843,15.5884
35.9122,76.7713
12.8913,6.1502
66.9951,66.0959
26.1331,26.7211
30.2129,8.8538
0.3641,87.3685
59.3234,60.6894
46.4795,67.0045
94.7308,43.9578
93.1406,65.2266
85.4945,28.0515
22.7648,69.8492
67.5259,38.6059
57.3472,15.9495
64.1622,30.7661
71.7981,77.4152
74.7344,0.4718
37.7681,85.6054
3.8480,72.0624
33.0661,36.8847
43.1210,9.2636
2.0401,90.9575
35.8534,56.2019
56.2112,96.9846
36.7709,7.3079
77.5751,39.5118
13.4022,10.8812
58.8493,92.0592
15.8990,66.6339
85.5355,77.2991
45.9416,94.0415
85.8482,56.4727
80.2852,12.4943
40.8807,76.4494
16.2262,40.3234
36.6338,10.6044
92.0740,95.4762
22.3087,41.9036
30.9067,53.2998
3.2570,54.4396
90.0012,13.3143
2.0023,3.3115
31.8180,33.4274
33.4162,97.6915
37.8165,84.6737
71.0678,50.5072
60.2642,55.0464
87.0674,0.8789
88.4053,58.0656
94.9359,51.3076
30.9031,19.4052
0.8630,48.1503
92.8822,58.4373
91.1932,13.3657
56.1726,56.1065
12.8109,56.9259
38.2014,53.4224
75.7218,7.0741
7.4609,95.5827
3.6903,65.1288
71.8496,92.2540
4.4196,42.4858
46.7742,78.8122
32.4848,68.8582
77.0011,37.7108
8.9248,22.7730
37.9277,50.4846
58.4054,44.1755
4.5540,52.6787
82.2581,64.9448
52.5315,55.2186
26.9078,42.4085
51.6400,22.1957
25.6396,90.0973
78.4445,76.8924
11.9530,73.6114
32.5031,59.0730
60.9968,11.9953
13.5369,62.8629
51.7116,72.4374
9.1908,87.5199
59.3042,67.6088
6.5195,56.1842
4.8636,81.4898
97.6729,76.3394
30.4460,2.3382
83.2817,13.8021
26.1832,46.1181
82.3466,15.0408
33.4270,44.2550
4.5386,7.6352
93.0731,47.3140
66.8414,45.0789
51.7955,19.9254
21.3312,85.7998
85.6264,78.1716
88.2219,37.6595
16.5554,41.0366
18.5206,88.5723
67.1898,73.2575
52.5932,11.9429
34.2545,63.7500
5.9944,54.3844
11.4024,17.0891
54.1171,75.7700
45.8545,4.4467
21.1159,90.4879
89.6695,26.1914
29.0970,89.7354
67.6008,37.0109
72.1513,60.1013
98.5379,57.1425
56.2199,74.2813
33.0958,51.1734
25.5691,16.1477
68.5047,36.8697
50.6156,63.9531
92.6887,47.1618
59.9143,43.9886
94.9300,23.5410
36.2169,58.8155
75.4857,29.0638
54.9752,38.1456
99.3120,40.1246
44.7322,99.4998
4.3572,29.0502
37.6176,98.9457
71.6907,54.2171
15.1904,24.4393
70.0240,46.5165
86.7758,61.9713
27.0630,50.6413
50.3900,84.5755
38.6372,26.6260
91.6751,42.3747
93.6901,61.7138
45.2101,81.8104
72.4262,61.2581
77.1847,22.1503
79.6757,83.8309
71.5429,89.5402
25.7447,35.5626
72.7310,3.7925
65.8714,78.7120
76.8665,5.6400
23.2542,63.3739
5.2947,19.6400
64.6040,73.7418
74.2398,2.0755
1.0597,87.5634
86.6989,43.5436
91.7336,37.3649
35.9914,63.4970
6.6034,56.1232
34.0885,92.1249
12.6929,0.7020
26.8609,7.5242
77.5145,61.5836
87.1399,74.3988
24.6422,67.4931
93.1553,82.7262
10.1946,63.5530
89.4006,75.9003
86.9776,87.4210
22.3526,66.5081
85.0860,88.7312
42.7778,40.7763
26.2272,16.2287
13.6486,0.4095
71.1688,66.3121
82.0522,43.9807
28.6003,10.4061
74.1329,83.4516
19.8542,96.5811
76.8310,13.1641
44.0193,7.2370
51.4977,12.5640
8.5054,44.6801
8.4365,71.3053
19.4340,67.3526
17.5015,41.5200
39.2126,36.4648
23.5418,56.4598
65.7109,88.2135
31.1081,81.4395
28.1841,98.4994
49.5609,81.5466
37.6916,30.8414
4.3188,40.8564
32.0835,20.8977
53.5679,45.9463
96.5441,42.9477
7.5870,30.7990
2.5641,18.2756
46.5752,79.6533
37.9822,1.2351
9.1462,90.1118
19.4154,98.7532
26.9691,74.4253
32.8218,95.5267
54.3979,76.6438
13.1353,39.9799
92.0028,98.2801
90.7527,52.8389
3.9777,18.9579
92.3770,0.4604
39.6030,93.5338
70.8359,3.9942
35.5217,32.3965
0.3130,76.3588
68.9294,5.2903
7.9706,58.7910
24.2344,79.0548
1.4152,14.8319
92.9973,59.4956
5.1264,63.7751
37.4565,19.4349
42.6748,42.5544
99.4939,95.8394
35.9852,12.4891
58.9301,94.1160
20.3425,1.3686
45.8953,28.3976
31.3275,71.6442
55.6949,52.6657
42.3162,20.0804
33.3298,62.7607
31.0507,90.4354
94.4946,58.0887
83.3431,72.2882
47.3427,73.4680
56.3486,69.2441
82.6005,92.7897
3.4422,84.4666
44.0344,13.6556
6.0117,4.5831
12.3359,73.4806
37.0542,60.3055
92.9451,66.2575
84.9348,20.0727
34.3977,46.5057
78.2200,36.7573
16.5262,81.7314
43.6754,98.0257
79.4948,99.0677
49.3652,62.4616
67.1278,91.0849
84.6899,21.9781
32.5845,90.3536
26.2488,68.2340
48.2939,97.7022
80.6580,99.0201
22.8704,44.2665
17.4457,40.2244
4.4179,52.3661
45.1176,32.1746
0.1470,59.8274
31.6767,16.1448
91.0435,49.9805
79.0056,78.3742
33.6250,66.1543
73.0288,97.2392
2.9180,26.1369
45.8122,80.6351
6.1680,64.2522
59.0992,80.2184
81.6377,27.6178
95.3854,6.9167
38.7011,84.7785
88.8247,27.8624
95.0659,80.7330
68.1116,45.4294
14.4078,12.4891
82.4140,45.9890
94.4265,62.7616
2.0347,34.2722
23.7617,31.1478
14.3844,11.6879
0.2417,49.4993
57.4555,95.0559
77.0622,90.1896
45.1117,29.8433
29.4392,15.1801
37.7406,41.1792
65.9251,57.8032
78.0048,37.8461
39.2584,66.4862
14.3514,93.4661
0.5476,12.4414
69.8695,20.5858
82.4846,68.7499
57.2132,45.8307
65.2872,23.3680
88.8181,99.8238
3.5382,42.8520
87.0649,11.6304
10.8884,87.7664
86.8294,41.8437
0.4817,53.2443
34.1770,65.3123
71.3518,78.6487
43.0819,75.1181
94.3890,10.8275
79.5946,49.3820
33.0306,34.4768
72.3035,68.2335
38.7614,37.3272
62.8189,73.5082
48.6733,17.3948
51.2666,76.9524
84.9624,69.5067
48.4170,1.5842
80.9296,67.8897
81.5074,66.8374
72.2480,50.6074
41.5151,60.0310
93.7474,40.2584
20.7232,56.2808
25.9413,65.1765
97.0419,15.0788
83.9208,73.7126
79.7557,48.5468
76.6787,5.3799
23.9240,86.2124
93.1101,87.3946
31.0705,84.7007
81.3833,73.5267
65.9187,58.7351
90.5542,47.6184
1.6633,98.8912
4.8940,64.4089
52.2689,51.9449
80.0328,35.6412
16.0302,92.8285
44.3592,25.0330
72.8656,88.7636
74.7929,23.8319
3.3358,0.9731
94.0908,24.1963
38.2238,72.1990
73.2455,71.7340
49.3555,87.6327
6.6141,51.1707
15.2737,75.9347
10.2008,20.7424
13.4370,12.4970
93.9966,81.4927
5.6615,18.7571
15.2357,30.0287
62.5738,5.0731
75.6864,84.1551
80.5747,44.2166
20.3968,78.8230
90.5021,47.5204
14.3255,64.6710
82.3998,11.6989
42.4438,69.1148
72.2585,1.2073
95.9705,94.7829
58.2832,13.1657
7.1056,77.7872
5.6293,68.7623
14.6370,39.9892
21.6943,85.4322
80.6421,92.4005
39.7876,65.5619
20.7517,69.0172
46.6177,8.2107
81.4966,82.2804
62.8248,87.4341
69.2048,59.8720
92.0959,8.3802
36.9782,80.1431
27.1617,4.4869
35.0038,86.6504
65.0448,82.9510
69.8180,75.5892
40.1102,0.5461
91.5081,70.7578
61.3938,20.7849
87.7790,75.5923
23.1745,48.4606
58.2458,12.0455
22.4385,56.7846
39.0210,24.0032
5.2735,32.1388
51.1882,80.1853
88.7354,34.2237
46.2590,81.7320
97.6149,52.1476
7.8933,25.1783
54.7204,0.2253
82.6441,89.3927
22.1454,10.5849
62.8075,23.8983
90.4769,36.4413
78.2946,29.0184
79.5488,37.2289
83.2072,50.2325
82.8007,61.4235
61.0923,32.2071
21.3981,69.6853
13.3052,77.7091
38.2054,96.5649
49.1878,82.1188
37.5545,90.2641
37.8064,49.4701
99.7144,89.0243
77.2363,5.6122
31.0358,64.0988
89.9184,52.9840
28.2882,46.8912
6.6306,59.2586
58.5194,58.4139
11.0803,77.6217
27.7207,37.9121
50.8484,68.2435
15.4645,17.2390
55.5593,88.8142
47.2356,58.2856
78.3662,79.6693
61.1330,70.8289
46.6070,21.0488
5.6322,96.4779
9.0275,35.5257
29.1267,11.4904
48.6281,74.4685
22.1551,18.3529
43.9295,7.5856
66.2866,86.2740
42.4513,24.3179
4.7744,19.6526
9.1640,84.0106
92.4030,66.6168
5.2775,98.0919
40.9146,85.7548
7.7214,20.6667
56.8518,59.8787
39.7946,46.3405
85.7289,93.1025
24.1800,69.4481
81.8086,48.4961
61.5270,71.9574
34.4761,3.3747
89.2142,72.7091
24.3853,79.3385
95.7403,44.5842
53.1917,80.8833
53.5373,48.9067
48.7982,10.5772
23.9215,89.1365
33.8239,85.6393
57.1200,77.3402
23.3821,59.6022
62.1862,92.8754
31.2964,30.0607
99.6119,54.9591
74.9733,24.2176
55.2101,66.4694
6.9708,3.2450
64.6840,24.9965
3.8652,68.8524
19.6731,70.3692
82.2934,47.5540
97.3276,65.3646
38.4211,50.8094
8.8134,99.9056
36.0008,46.7838
32.0887,28.5367
90.0474,63.9912
36.2922,20.5934
83.5080,63.4681
37.9467,27.7627
72.4081,28.1732
57.1367,32.9561
29.2316,40.9942
68.9649,32.9810
27.4236,93.8845
45.6600,99.5179
70.5639,6.0896
82.7285,63.0992
85.5501,18.9632
64.9178,67.7865
97.2979,66.9074
