X,Y
-58.947629,-5.499165
-37.416933,6.520199
-2.105523,45.687186
-5.717354,-23.877627
47.156393,-2.357981
-35.276554,-36.674062
8.452474,36.909299
18.022391,-3.115937
5.131442,13.557031
-19.324541,-19.069319
24.607785,-33.997559
26.644119,-8.462335
-18.739847,30.179763
44.556043,-8.975826
-1.145390,37.489779
-51.482175,3.282286
-24.494347,42.020313
6.222488,34.577219
-57.501732,-11.804040
24.564547,16.098460
-57.109547,-12.313643
6.788006,-41.812654
24.059858,-11.788839
-1.117112,-42.838733
39.966655,9.872269
-35.856528,-8.699575
43.234169,-9.441293
-20.747983,43.400940
-13.926241,32.210838
21.438370,-33.148159
-13.708783,17.222307
33.858484,32.336849
15.279317,-8.754110
12.584405,11.079875
-24.475532,-15.834230
-24.434849,36.315611
25.068983,-3.683508
4.473753,21.486502
-14.580010,-40.539490
-21.244809,-16.422339
2.514492,20.458417
54.313646,-4.438970
-13.985404,-17.875082
39.170517,-24.505645
20.877633,5.586609
-37.030701,-27.712513
-33.778940,-22.850124
-7.588422,-56.632453
16.606646,45.566938
-47.180994,16.119433
-47.190215,-22.406192
-35.979107,22.829363
-20.122973,-21.242700
10.074007,-52.462992
27.144535,34.535853
20.930807,-18.506037
48.840454,7.441000
-43.087085,-4.012600
19.327039,7.259789
-8.336067,28.965266
36.533626,-2.535086
13.106113,20.597717
-19.253473,-21.363997
-19.081736,18.739790
-16.768775,-29.739220
-58.323708,7.103165
0.951476,-55.003580
1.637627,0.762020
24.495391,4.701456
41.167122,2.359613
26.999378,-28.809075
-25.425858,-25.879708
24.922507,-33.779631
16.481378,-22.592374
-3.473718,49.805048
-19.133425,23.704036
18.722652,-32.194995
-13.078237,-36.057496
-10.358174,-15.835989
-40.660092,-32.961555
47.092096,4.551519
28.382463,6.599452
-6.647504,-9.561260
-1.403572,-5.302339
32.986017,-7.164975
13.054953,-27.312028
40.331873,-20.377066
-41.248966,20.763308
-9.441845,-13.133957
-38.286615,-12.183409
17.103801,1.484458
-23.435056,-12.955330
-45.242346,-8.491058
34.847871,2.057354
14.468053,-6.893310
-33.053944,-30.615708
33.004246,11.629690
30.458040,-34.801809
45.307330,17.933115
24.606472,-32.929260
-25.859982,-6.240665
38.983810,1.895620
32.013860,-35.525218
-51.290195,3.566955
-10.136857,29.781868
-6.395491,-12.204574
5.297622,23.150217
9.762483,51.517286
-55.116277,13.447163
19.090659,-32.536643
-14.644589,-2.488282
4.127309,48.407162
-26.867780,31.544835
19.529806,16.844171
29.858317,-9.017535
56.219158,16.092427
-24.941115,36.517031
2.958844,-35.311396
-6.651755,57.673289
10.943816,-38.063687
6.841941,22.198879
8.927533,-63.618828
-40.097437,18.495718
46.786378,-15.297834
-8.542809,60.177178
-44.840364,6.096861
17.271603,-46.149155
-29.055785,-28.364948
-15.841092,16.898275
-57.319248,-1.093295
-15.921709,34.093669
54.734742,7.926223
-34.208212,37.450058
-19.794896,17.383021
9.286218,-35.199764
32.302669,24.154211
-19.860753,34.676560
42.090933,-10.237685
46.386136,-14.497574
-25.379184,45.952289
-32.896532,-16.315309
38.661020,0.944215
-30.805824,22.367357
-15.811026,15.103487
-45.164948,-28.871820
14.581666,-54.499892
10.116821,35.495835
-47.055785,-1.177068
-30.563025,0.275539
-13.527267,55.529833
9.791278,-23.723736
2.015914,-13.134250
8.068879,40.445070
-11.450556,-9.840071
3.204648,-31.473772
33.244095,-20.923694
-13.519056,30.147287
0.029125,8.963478
-9.981090,-34.126925
6.707761,28.164433
4.415513,-1.262267
25.059821,-36.740797
48.184964,10.248134
-37.773721,-0.341282
-34.193494,24.212052
6.283661,28.200743
2.217486,-60.906681
-46.054034,14.544081
45.511384,1.569988
10.627990,-17.760410
-66.551758,-12.953686
13.201954,-27.737801
-25.867713,-41.990420
45.371356,-6.211168
31.707633,-23.346245
18.421845,-53.609003
-7.566076,-21.974098
-51.060416,12.757375
-37.056732,-36.279055
-9.676601,53.464171
5.988160,-58.570167
1.267674,41.993687
25.421297,-16.761017
-42.771277,5.196345
-0.219748,57.421545
-48.574222,18.538917
32.472752,27.221185
9.083191,-45.373368
3.862494,-67.543870
47.044710,20.627264
-19.028900,39.021180
-1.745723,37.027158
32.661797,2.626047
-13.965773,-32.334380
-19.272653,-21.418262
6.845306,-8.781603
0.697847,54.000763
-9.880438,-34.126096
-22.460047,31.720510
17.959475,9.028730
1.227308,-60.267765
3.022775,-20.036727
-1.025293,-15.802898
-45.763001,-0.162435
30.696035,7.454035
19.281759,-44.198258
-53.853629,11.273411
0.692230,53.633159
-6.948350,-49.379345
-26.934126,-9.495243
46.106894,23.993985
-7.872387,17.501510
14.668390,16.985202
4.574919,-54.181817
-39.670059,-18.377857
25.372039,-3.502518
48.515317,-8.960648
-23.223243,3.928429
-49.571069,3.579956
-43.953410,-29.302166
-49.723898,10.100778
7.368439,-33.789132
-36.416515,30.287672
8.195553,-37.997884
15.861142,18.782521
-32.954002,35.555651
25.650366,-30.567714
-26.365381,-18.018388
18.976205,44.226118
-0.699047,-17.256266
49.906845,1.045873
49.943188,4.303623
-13.335945,-44.799785
55.959763,12.965173
6.711897,51.617252
3.285711,-31.685631
-51.803716,3.838276
2.349635,50.739337
-21.252123,12.190588
45.698137,-2.067401
-20.848351,2.069715
26.324185,14.573959
28.149587,7.198442
46.284355,21.737728
-47.480779,1.498871
-40.275554,-30.253048
-13.656036,-17.953450
-50.138439,-1.470732
-23.683293,-45.750277
-1.779509,-46.430767
-18.655506,-49.955235
29.604125,11.523758
44.146411,16.091734
10.729738,-17.871712
-25.649625,28.305779
12.316793,-24.894416
-38.439685,-23.044428
15.301343,19.621116
-23.125025,-6.926467
-45.092305,25.641274
52.370215,19.035071
-41.227710,4.464387
-17.568287,-22.657492
23.078885,24.144908
24.872476,-2.038777
23.937466,31.704994
-37.375882,13.402816
-48.154968,-2.924679
-36.246689,-27.849993
35.248967,-14.730991
-7.047500,42.556048
-17.186282,-48.425856
-16.045280,-10.105014
-2.038758,53.820230
-7.252229,63.494535
5.219380,13.758629
34.658553,-17.173308
17.519532,-43.686060
11.695892,43.493155
19.577285,18.701626
-5.596504,-8.841660
-4.663485,35.365085
46.538060,-14.134779
-7.631660,-22.296048
11.479562,-4.980286
-29.636881,5.848940
-25.486116,-36.005471
-17.271739,24.409283
44.513986,-6.507081
19.674054,7.964526
40.630936,7.374696
5.707687,-58.498206
10.045109,-26.363931
-1.945481,60.544233
24.559234,-33.585208
57.500937,-1.032654
-3.677632,27.214598
40.823191,25.171865
-41.439125,-4.521702
0.352347,-23.800804
-1.386138,-4.474700
-26.990303,23.747622
-22.912780,-13.965133
-26.067095,-7.627157
-47.192951,-18.580801
-12.206463,10.300191
40.900250,0.816906
66.642288,9.601142
-2.241013,32.383628
-1.365384,33.430396
42.474655,1.415565
-6.483471,44.476322
18.203749,-3.310561
2.354263,-34.548144
-20.315272,31.983708
4.864012,5.641188
-11.529119,-31.076562
-12.220601,47.446196
-6.934439,-0.987937
-21.421034,-35.402371
2.670162,0.542738
-39.154731,-30.255248
38.670560,27.461560
-38.567320,-8.271828
17.475689,37.921892
-31.062482,12.985194
-7.481115,-15.990445
9.740918,-24.292891
7.561671,-36.490809
11.383223,-31.398237
32.612368,25.646848
-65.789727,-11.857112
-11.488765,-9.587671
15.656706,18.796782
59.334215,13.446206
-14.224393,32.412070
-35.069842,3.593711
23.186284,24.002863
-57.927973,-1.743613
27.968752,-2.900415
-5.283591,18.382176
7.076688,46.879528
2.476273,-39.801740
8.318011,-57.629648
25.605316,35.293598
53.620566,18.520532
36.184975,12.916489
-1.167479,3.250167
27.439170,25.409937
56.377124,-0.871799
-2.643628,43.706467
-34.296254,-5.408933
6.266914,-4.927594
23.672837,-27.129476
-2.505589,-33.620841
28.546740,-39.225676
4.755058,-23.993824
-56.047904,-10.609357
-0.395896,-58.292253
22.545496,-17.351565
34.340632,5.764904
-47.710874,-27.184699
30.508752,-8.850374
-11.656931,67.209251
3.256792,-54.201320
53.508701,11.999633
28.370893,16.998676
-25.363820,19.348542
-59.196772,-16.163868
11.226934,22.851265
-37.072261,-24.928119
-24.349130,48.007323
-1.305182,-30.328493
-9.941917,47.378991
7.901565,8.094148
-31.439584,31.535363
16.902982,-1.478750
12.756481,-57.630128
-30.793962,0.363335
19.006027,-21.838823
12.868709,-41.680266
2.708475,51.868185
-4.734417,-0.041596
17.487781,8.349512
2.153039,-46.390974
24.312467,13.015349
0.604347,-55.954120
-6.792953,23.092973
2.690653,-31.552839
-12.081017,-44.342539
59.354137,0.194006
-3.976479,14.395233
10.086729,11.564501
-42.497058,22.326251
-28.398902,38.419336
-43.055668,4.128095
30.909336,-0.358706
-23.921758,1.579643
-28.923401,-21.666670
-25.355138,-6.810791
-4.246613,35.141538
-52.502613,-24.602130
28.414224,21.433628
46.900674,-9.650490
2.905258,-19.933078
-21.491103,-35.668532
59.267235,4.082217
11.783138,-3.847576
20.264757,41.304088
-17.669054,-41.400840
-31.462405,8.396813
2.848065,-53.234750
15.236528,39.049388
31.980264,-7.580549
-15.056690,43.537630
26.001436,32.281796
-27.035690,26.854966
-49.568943,-11.621998
19.782192,16.104266
18.447738,-28.091252
-15.501469,-39.457605
-8.649594,60.015546
14.627822,-22.730244
14.296248,-7.956314
37.268079,-24.478037
-57.106768,-5.125912
7.448190,-65.624100
1.073651,-23.807502
38.700182,27.624785
27.819302,20.717981
-19.628859,13.326291
-7.679674,10.038969
-60.542489,-16.448430
-28.632847,29.282936
-37.449757,28.244105
-4.239169,-34.430857
35.336775,-30.914205
-32.301167,32.834866
-56.305635,-4.041429
-4.172217,8.653763
30.459837,-16.364588
8.547727,-4.185010
-49.292285,-18.741223
58.354861,10.991151
43.312265,-15.619937
5.173983,46.500258
29.151831,-33.412625
17.090845,21.444088
21.691959,4.981134
-32.132300,6.606889
13.540348,-46.104008
7.065436,-6.807300
-13.234713,0.541809
-19.036484,30.607836
-1.785822,5.837314
10.625634,-18.470287
-18.980872,-21.327218
40.050375,17.881306
-9.559902,38.849347
16.830197,-2.716492
-33.720622,-22.853925
33.967196,-11.487136
9.087972,18.731665
52.242916,5.600755
0.223277,19.786536
51.616994,-1.825294
-24.609731,47.425593
-16.343352,-48.801758
-51.394273,-8.791816
13.687515,-17.367704
-49.709435,-8.337891
6.862568,-14.330555
6.977025,-58.735472
-19.505807,6.386855
-22.376573,-22.773223
41.699449,11.620835
-14.695115,43.087876
-40.785863,13.219718
18.433985,-27.448733
44.876835,11.877093
-3.055048,28.081428
-28.220337,-28.531273
17.421781,1.564784
34.940043,-22.786110
8.014899,-48.638407
9.345058,23.445800
-26.796071,-38.570872
43.806461,15.433095
-48.895631,4.518628
37.599150,19.325762
-25.031677,0.329550
-14.685495,21.691666
-36.538736,35.115625
5.650713,22.090876
11.346804,-8.745981
-3.806975,-41.824929
-23.410087,1.451387
4.998843,12.196116
-38.712596,23.525929
-13.860583,0.988130
-54.923552,6.052806
13.421485,-1.096912
-35.943506,-1.296198
-13.913114,-5.739227
-47.710602,21.704169
31.158869,36.727445
19.139945,-43.499019
36.249654,31.725503
-16.397550,15.703402
9.061259,-40.660625
-21.035062,9.392709
-25.365906,30.269213
15.371726,-12.646637
17.367372,27.740413
-7.968121,-25.503326
-39.838393,18.598972
-30.938588,35.920648
20.143994,22.886371
-14.124364,21.739488
-40.902121,-4.991805
-6.437517,44.323625
3.619344,44.824620
8.277364,-25.131293
-48.849098,-23.157108
1.631068,32.250608
26.506930,-5.248137
14.637130,-51.169093
-0.359810,27.964134
-50.931444,-23.159410
56.715686,-0.548251
-36.243462,17.106385
-44.001772,15.199478
16.761453,2.141879
35.146508,-21.254266
34.974820,24.190876
-2.743203,-61.806110
-10.056405,-47.676081
-17.462255,24.440861
-18.065491,42.109787
27.906027,-1.113162
-17.831919,52.325565
36.292202,-13.122718
-18.944887,44.586317
-9.956672,52.151320
28.083711,-2.458527
-7.734258,52.193144
-2.706873,-11.608196
-4.164870,-40.892749
-3.335482,-60.568680
-10.044074,25.857403
-31.992257,14.764890
-9.695649,-44.508347
-2.154069,41.457650
49.019676,19.209466
-45.957701,-13.035012
-26.819252,-28.200300
25.738424,-29.034709
42.345591,-8.350360
31.897994,-4.322882
17.996922,-26.557866
-2.475646,-17.315608
22.259099,-10.845174
7.607103,40.029036
30.309799,13.178173
42.459856,25.320582
16.517121,25.332679
-4.647535,-22.666454
28.159540,-34.656357
-4.602238,-33.166268
-7.539714,-0.904178
-44.404362,22.498636
19.332773,-40.401438
15.476294,-53.752262
17.211531,21.475004
-22.485132,-45.697280
53.527638,7.657924
48.680609,20.361496
28.563687,6.427016
37.784097,25.866605
9.270179,23.409554
20.612640,-30.112286
-7.706712,61.749897
-34.019903,27.072787
15.253369,-52.458114
-65.012784,-12.028981
31.559950,28.739760
-47.232962,-24.140696
-1.897782,-22.525491
51.654693,-8.064863
-44.933845,-24.258546
36.136309,-18.054884
14.567173,-56.408201
-31.404568,32.131441
41.448314,-15.901192
-11.367947,-31.166637
-1.881098,-9.799289
-13.832974,65.730439
-13.816107,-36.840779
16.449216,40.842504
-8.233743,-55.159235
-13.012613,-18.498259
23.174666,5.551784
-4.776308,5.680209
-14.607422,-27.886800
17.145448,1.315132
36.583680,21.169250
-31.963206,32.134401
-16.254369,38.119289
13.691414,17.142614
3.308793,18.840105
-3.302613,54.096069
54.380192,-0.133650
-19.714071,-32.235389
4.935476,-62.569414
40.615769,-3.531209
12.859967,-0.649371
-27.651058,39.153044
-48.166772,-2.894889
7.467267,-12.090459
-33.669228,6.585089
42.510839,5.276554
30.989256,34.762025
2.966880,57.257994
5.171083,10.556417
8.017452,42.770736
-46.188833,-0.626582
35.117525,21.173270
26.915184,-0.505161
25.477677,34.644385
2.008896,56.576991
15.249628,-20.692277
17.608387,-26.748737
33.954091,-22.867513
-9.913847,-16.002326
40.676442,-20.771712
-8.574876,-37.776068
-34.801150,24.358498
-9.120380,40.404465
20.016904,3.245378
6.834453,50.480663
20.184246,-46.723719
19.175443,22.198536
40.867600,-14.862799
7.916933,29.716818
-41.003515,0.320922
-64.438539,-7.003401
27.065353,20.698013
-47.298851,5.774506
-20.589970,51.915341
-19.536948,7.139265
2.988637,-51.411577
-31.374674,16.502980
-30.589311,34.154505
25.560668,-40.353546
6.667691,-30.281516
2.908963,-51.430992
35.163971,-29.733093
16.741083,38.795048
-0.356967,48.013394
-10.210307,-15.782012
-7.290626,-39.044453
1.794387,-13.513073
-10.736797,15.578858
-32.289145,6.720269
15.670053,6.949623
51.684662,13.456648
14.013765,-59.407358
-36.336699,-11.404766
-17.668233,34.702532
-11.687341,0.563925
-31.245406,-11.998804
-3.572876,62.259521
27.258051,-32.158061
-54.864903,-8.568752
49.739407,6.964887
-36.412658,15.276100
36.453289,-24.955276
17.369048,1.185728
-3.328986,35.312341
17.983748,15.945534
-60.601755,-4.438965
-27.192496,17.613108
1.170837,-21.724256
-9.505639,27.369053
-0.738217,-15.821135
0.651698,26.746983
-21.631309,-26.032199
10.966831,22.454555
-19.322563,35.782695
-30.267321,-38.850436
-17.015629,33.231088
-15.297539,31.159973
-19.486806,11.990064
9.147465,2.968278
-43.379444,18.500644
24.061137,-11.996602
24.965247,-2.149508
-60.726160,0.510982
-15.959603,38.411430
-27.147742,17.121702
39.529205,13.384874
-13.655841,54.762457
32.726890,16.317426
-13.955871,37.279441
-9.682436,15.770119
64.206823,10.248496
40.088263,-14.853099
-3.240144,3.630518
-35.694335,6.749020
48.886502,12.550779
-13.437244,-23.218168
2.318423,43.451562
5.164317,-66.349120
-47.512298,4.736770
18.740713,9.522079
-8.859992,28.848469
20.021239,29.371927
31.784225,-23.228893
40.342822,0.894370
11.656635,-46.630334
3.180004,-51.044424
-18.327717,50.867785
13.802101,-51.620815
10.848750,-35.229939
-37.673887,-26.833583
-2.340071,41.475709
-30.767199,13.333671
37.500100,5.309358
-35.197781,22.767325
32.649294,-9.311193
-49.683262,-10.329368
13.202658,10.683206
-50.010238,-24.680222
-12.736477,62.374975
-31.851870,-24.478116
47.378067,-2.722231
43.850943,-11.503245
17.875207,-26.985740
39.706170,10.500181
-1.349019,51.605787
15.466081,5.226489
32.093380,-2.266641
-25.191385,-35.243227
-8.678052,44.721940
8.963250,36.330885
-12.527069,17.210968
-59.938783,-7.551495
24.342295,14.920024
-10.749404,-48.051542
31.155889,20.521761
5.706467,34.517723
-2.613373,31.901686
-22.642370,-44.963527
-23.505951,41.240721
-29.339514,-16.164602
-17.819602,42.270778
17.325818,-16.833012
-31.047312,-23.302705
22.263259,-10.769281
-9.687584,-27.069097
21.065645,-40.321129
14.214016,24.970229
-43.086914,10.746857
17.769310,21.511060
-38.503924,29.724361
16.327937,-44.033918
-35.201081,-34.264675
-4.835784,49.839267
-3.774335,-47.044661
-28.944800,-13.015329
-40.599149,13.576820
-36.759471,-0.503653
-31.308349,6.680536
-29.299300,20.253889
-22.350696,29.089188
-22.590078,-7.104033
30.998829,-1.194124
39.843863,0.971727
33.861670,29.931352
15.714891,24.821833
30.849969,24.425683
6.534789,-7.693742
-18.770451,60.453335
-48.462025,-18.595708
18.656118,1.060230
-32.793816,25.271162
12.105805,-15.798619
34.412707,-16.748455
-4.377286,12.647461
41.710812,-0.687586
8.401152,-22.996757
6.397684,12.802715
4.320931,-45.772794
15.548306,33.858333
4.362525,5.285453
-7.995370,39.033889
0.699673,23.688397
-18.011597,-21.301086
60.440168,10.630871
20.866895,-33.839731
-10.391088,-40.847693
12.716944,18.608928
-0.881808,-39.698574
-22.100766,-35.148243
6.001740,36.572123
-12.384724,-23.879900
14.044508,-50.785876
48.346422,3.133042
-27.114987,38.406119
59.477928,11.206516
24.844074,22.414743
11.980191,-45.306511
-3.077185,11.346998
3.006018,-8.717532
-5.638166,52.484557
29.632290,-0.300328
-29.466024,18.200280
0.276419,23.997148
-18.571202,-45.129947
-19.201209,41.305029
33.181120,8.193384
-40.154330,19.628157
13.528309,25.665514
-6.254386,1.240025
-24.621187,-30.989242
38.059583,16.222610
29.553345,18.875992
7.410710,26.450179
24.404744,-7.872300
12.169752,40.429834
0.032084,-27.103463
-36.829194,33.284978
-37.199415,-5.923420
4.865606,16.989724
2.540867,-58.425939
-27.672270,-11.301607
41.138611,-6.786238
27.635493,-2.677489
-28.040352,16.030204
-31.590699,40.949536
6.426294,-6.500085
50.387399,13.724118
6.965890,-7.653558
-1.081417,-27.438020
-25.942485,34.300533
-10.016024,-31.128928
-21.836762,31.257684
-4.730534,-21.918078
-32.265618,-2.574055
-18.013167,-9.047456
5.942419,-18.436955
-28.196380,-1.963877
40.867220,21.265019
26.570189,32.377331
-44.603333,-22.268480
-17.673553,27.568262
-43.648384,-1.265046
-4.394343,22.716930
-30.320274,38.982354
