X,Y
0.603184,4.045242
-7.451433,-18.829570
47.019207,-2.441936
-12.263375,-25.347413
55.779206,-1.011669
-22.704500,5.805493
31.817476,-3.308638
44.953470,11.976786
-10.965791,-11.050941
-4.215331,41.285191
21.471710,28.319039
7.380739,24.771966
10.668404,-47.561793
20.719216,-3.503827
-2.855921,-59.668782
4.880409,-12.421736
-40.673924,-21.605159
41.622855,17.220270
-38.588477,-16.576497
8.969253,-31.413593
-31.571691,-26.797563
-26.769847,25.619993
11.694235,49.126727
40.205502,15.064029
-59.231343,7.045234
23.529998,-15.569434
8.339913,-14.893623
66.196146,-7.589891
-9.490959,6.734739
16.067879,58.885774
-29.126979,27.612419
-28.295343,36.092208
3.343848,54.975961
-8.127842,3.362097
17.195092,-30.881214
4.930744,-9.339475
-9.814795,-59.373920
-45.692182,-6.704956
-4.453057,-22.193077
46.955012,-13.938323
-5.318269,0.974411
18.820776,-11.193862
3.320956,-17.719131
23.027087,33.159238
12.596543,-34.950581
-17.952501,-10.081676
-19.407891,-1.203669
2.992435,-52.237397
-45.319674,22.791742
48.879280,16.430347
18.298964,-14.433218
8.373768,49.242765
15.125638,-7.553638
57.806957,-6.495809
23.314767,22.030094
-42.629116,13.493527
-13.195719,40.078301
-10.763241,-45.577948
-27.042457,2.236260
48.994027,-8.233979
38.946919,26.491090
-14.519969,-44.781183
-18.532310,-38.786729
-35.119500,35.277646
-21.385753,-6.248501
9.324399,-12.171604
-1.614519,21.675413
-23.540195,37.933731
-0.392545,13.013095
5.814890,13.283869
-21.620126,46.461855
44.202195,-18.476580
-30.872721,-37.481882
-14.750191,14.486409
41.186556,-9.064905
-9.126463,20.410097
-29.082606,24.538637
13.183734,-15.780333
-27.024790,-18.464205
-21.197190,13.156408
4.940775,40.204319
25.388386,-9.320903
-31.638708,-2.800895
6.248258,-27.497575
23.262632,50.602915
22.581527,-35.744254
-23.406651,-36.142220
-23.191633,16.234595
14.504517,-36.515824
-51.824020,8.654284
41.506659,3.961411
60.769997,3.161935
-25.595357,9.117927
-18.140390,-50.139994
13.072136,45.151424
28.487244,26.481526
30.484912,-25.527578
9.780124,-42.818600
5.368055,-32.890681
-39.675185,-8.909670
-11.805423,-30.837326
-24.007024,-42.760985
33.412904,3.109962
1.429917,6.693924
41.234690,-19.774448
-6.543655,-54.363074
-18.955155,-48.178777
-6.004268,-28.641470
-24.752305,-38.761107
-60.111061,6.664002
11.370147,63.740265
23.266820,1.366041
8.834155,-51.742944
57.257108,-14.334618
10.247163,1.447839
-64.766370,11.559371
36.646663,13.018893
54.954847,8.314207
-4.548785,-22.792474
-5.119691,3.345162
28.157094,14.145581
-31.519119,30.116052
-18.428249,-4.194697
1.246108,-54.843241
32.654746,19.228729
4.450268,-41.023417
2.215378,-13.136908
-4.160103,-43.308423
-10.726019,-5.930141
-41.983345,-9.322228
-19.931455,-36.171281
-31.834158,-25.541173
-55.613883,-2.990903
21.618863,-15.893929
22.410908,-33.832232
16.546542,9.422885
20.980879,-39.804780
38.454942,8.283579
-24.081470,33.435605
-49.326185,-8.296962
47.369712,-20.469172
-29.310435,-9.073907
0.531384,39.943001
6.821101,63.414324
-19.963352,-28.199323
-6.897844,18.691684
-32.406700,29.402458
40.692636,-25.794460
30.879854,-7.145291
30.446881,-35.108425
-36.830761,-17.088673
-47.283676,-1.010271
14.546179,8.381365
39.028223,6.880425
14.033681,-2.508665
60.241865,-14.192177
11.681487,35.853563
0.331733,11.449894
-61.052470,1.829126
32.317748,-26.485940
8.790581,53.823253
-5.995143,-49.774163
-14.752829,35.178245
24.358804,-35.511578
0.603429,-17.410120
-15.252411,-19.254898
4.276409,58.958217
21.875791,-1.694083
-26.514633,8.371345
16.121108,-0.420124
-26.553914,-1.478925
26.097214,21.411626
-22.126784,-11.404061
-34.915924,18.413494
38.787989,29.692713
-30.205936,13.277871
-10.484112,18.423866
-2.360523,-9.701434
-18.420754,42.356497
2.840552,-26.055592
-0.635659,59.508365
-37.828355,14.877063
-17.026450,26.447343
-12.536680,-40.574371
-53.698735,11.723717
-15.418658,-33.637092
-36.695964,12.952962
-15.340558,8.186750
-8.956030,-64.562707
15.682800,-40.346078
-3.501099,2.232208
-10.888765,-49.411462
23.936327,13.078749
-42.088073,-3.579812
66.631413,-5.672467
-4.180420,42.391542
-7.850695,-18.948505
-26.602939,7.814766
-28.434609,-21.129889
22.974623,-32.080933
47.167740,-12.372522
51.653080,-3.369151
-50.047767,16.543160
35.008797,-9.693437
25.974568,35.970827
-40.225991,0.738415
-4.330815,-38.100529
-22.917457,33.691904
10.103991,-32.110633
9.875352,47.470568
-10.019807,-13.033102
24.172562,49.721662
-61.124191,11.300812
27.302460,-18.035242
-8.853894,-39.803588
-50.578555,-0.516379
-3.535568,-16.944174
35.726248,24.938128
-44.388179,7.472087
-35.167417,-10.367475
-15.135197,11.737105
7.212153,58.073985
-13.241953,-24.962082
47.319598,9.544467
-33.717481,-7.389738
-31.365502,1.087731
45.247880,21.929093
-40.861604,22.253678
16.360508,28.771515
-41.830648,16.704528
17.499589,-17.849456
22.688970,30.007462
11.627159,-22.859135
27.690944,9.232340
40.836838,-20.769485
-24.511186,-15.354209
-10.696129,42.245326
-20.671934,-18.634649
-29.110296,36.615943
44.233894,-17.245617
33.067161,34.125088
-48.393182,3.042928
46.979443,3.125150
13.453574,28.640525
-13.347177,37.596057
1.080030,35.539457
-5.904387,29.191352
-20.149536,28.543220
7.527644,22.153645
-0.255293,-39.629160
-28.889862,-34.640595
-24.172059,-16.231837
-23.626877,-31.721670
-59.616408,17.061595
18.305738,46.086199
-1.111261,-17.870396
-24.222244,31.765455
17.033327,-12.420793
16.783784,-33.681681
1.155505,-40.123878
23.947914,-9.659366
-10.481729,-6.728581
45.838833,-4.099767
-32.832059,-16.509381
-4.708038,-5.059868
-37.881399,6.492516
19.823166,17.689298
33.198468,-21.182308
39.677826,10.903763
-18.173326,-13.535635
38.779989,1.323122
34.042846,20.635334
-34.296025,-7.445985
23.756450,12.034009
51.602173,-14.206723
-2.336460,-48.132283
-38.315915,26.093983
-9.608143,-58.998014
-21.105115,-25.265345
43.502038,-11.544411
-10.311750,2.485029
9.308787,-3.671298
-49.137324,4.335008
-23.646735,-0.845262
44.697365,18.430427
-40.647071,16.920629
-7.546377,-32.695911
-17.286038,37.449992
-24.265006,-15.128875
-0.586333,5.424430
30.659303,23.478500
-15.753170,-36.549586
-18.068297,-29.296541
-26.234926,-8.188202
8.600584,-25.533713
-38.920394,-12.734405
-32.662951,33.519950
6.446460,35.800354
-16.692087,-7.376975
55.528409,-2.231865
11.897845,25.535077
3.634480,-38.621162
4.108143,-24.339773
-15.053864,25.887676
7.178646,-7.074068
-10.320413,-43.315661
6.105058,-8.108738
28.076480,0.431680
-33.385357,24.462938
31.640458,9.777210
20.942243,2.966184
2.008857,30.791499
9.493376,16.777230
18.361365,-4.877999
2.217520,27.593766
-20.060168,-41.571039
-28.069804,-24.701373
22.247722,43.381267
-25.466721,14.244927
0.656532,39.294818
-21.916267,3.582481
-36.820341,28.685370
