X,Y
-6.930877,-40.790354
-22.051876,23.935711
-9.996975,16.930808
-26.838086,-12.500496
-17.897141,1.010554
-3.843266,17.003466
-24.996938,-10.673110
46.848129,0.045554
31.481864,-13.610273
-47.322581,0.272197
-0.772927,-28.235057
-32.249149,-16.410961
7.043333,-21.520188
-8.578476,-44.500890
